Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
2018/1/1 4:00,000000001157,1,EB_NS,2,East,0,16,Holiday,22500,0,0,0,0,0,0,0
2018/1/1 4:00,000000001157,2,EB_OS,2,East,0,16,Holiday,22500,0,0,0,0,0,0,0
2018/1/1 4:00,000000001157,3,WB_OS,1,West,0,16,Holiday,22500,0,0,0,0,0,0,0
2018/1/1 4:00,000000001157,4,WB_NS,1,West,0,16,Holiday,22500,0,0,0,0,0,0,0
2018/1/1 4:05,000000001157,1,EB_NS,2,East,3,16,Holiday,17500,0,0,3,0,0,0,0
2018/1/1 4:05,000000001157,2,EB_OS,2,East,0,16,Holiday,17500,0,0,0,0,0,0,0
2018/1/1 4:05,000000001157,3,WB_OS,1,West,0,16,Holiday,17500,0,0,0,0,0,0,0
2018/1/1 4:05,000000001157,4,WB_NS,1,West,0,16,Holiday,17500,0,0,0,0,0,0,0
2018/1/1 4:10,000000001157,1,EB_NS,2,East,3,16,Holiday,18796,0,0,3,0,0,0,0
2018/1/1 4:10,000000001157,2,EB_OS,2,East,0,16,Holiday,18796,0,0,0,0,0,0,0
2018/1/1 4:10,000000001157,3,WB_OS,1,West,0,16,Holiday,18796,0,0,0,0,0,0,0
2018/1/1 4:10,000000001157,4,WB_NS,1,West,0,16,Holiday,18796,0,0,0,0,0,0,0
2018/1/1 4:15,000000001157,1,EB_NS,2,East,6,16,Holiday,23843,0,0,6,0,0,0,0
2018/1/1 4:15,000000001157,2,EB_OS,2,East,0,16,Holiday,23843,0,0,0,0,0,0,0
2018/1/1 4:15,000000001157,3,WB_OS,1,West,0,16,Holiday,23843,0,0,0,0,0,0,0
2018/1/1 4:15,000000001157,4,WB_NS,1,West,0,16,Holiday,23843,0,0,0,0,0,0,0
2018/1/1 4:20,000000001157,1,EB_NS,2,East,5,16,Holiday,18556,0,0,5,0,0,0,0
2018/1/1 4:20,000000001157,2,EB_OS,2,East,0,16,Holiday,18556,0,0,0,0,0,0,0
2018/1/1 4:20,000000001157,3,WB_OS,1,West,0,16,Holiday,18556,0,0,0,0,0,0,0
2018/1/1 4:20,000000001157,4,WB_NS,1,West,0,16,Holiday,18556,0,0,0,0,0,0,0
2018/1/1 4:25,000000001157,1,EB_NS,2,East,0,16,Holiday,18556,0,0,0,0,0,0,0
2018/1/1 4:25,000000001157,2,EB_OS,2,East,0,16,Holiday,18556,0,0,0,0,0,0,0
2018/1/1 4:25,000000001157,3,WB_OS,1,West,0,16,Holiday,18556,0,0,0,0,0,0,0
2018/1/1 4:25,000000001157,4,WB_NS,1,West,0,16,Holiday,18556,0,0,0,0,0,0,0
2018/1/1 4:30,000000001157,1,EB_NS,2,East,1,16,Holiday,25833,0,0,1,0,0,0,0
2018/1/1 4:30,000000001157,2,EB_OS,2,East,0,16,Holiday,25833,0,0,0,0,0,0,0
2018/1/1 4:30,000000001157,3,WB_OS,1,West,0,16,Holiday,25833,0,0,0,0,0,0,0
2018/1/1 4:30,000000001157,4,WB_NS,1,West,0,16,Holiday,25833,0,0,0,0,0,0,0
2018/1/1 4:35,000000001157,1,EB_NS,2,East,1,16,Holiday,17778,0,0,1,0,0,0,0
2018/1/1 4:35,000000001157,2,EB_OS,2,East,0,16,Holiday,17778,0,0,0,0,0,0,0
