Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
2018/1/1 19:00,000000001157,1,EB_NS,2,East,14,16,Holiday,18452,0,0,14,0,0,0,0
2018/1/1 19:00,000000001157,2,EB_OS,2,East,0,16,Holiday,18452,0,0,0,0,0,0,0
2018/1/1 19:00,000000001157,3,WB_OS,1,West,0,16,Holiday,18452,0,0,0,0,0,0,0
2018/1/1 19:00,000000001157,4,WB_NS,1,West,0,16,Holiday,18452,0,0,0,0,0,0,0
2018/1/1 20:00,000000001157,1,EB_NS,2,East,7,16,Holiday,18055,0,0,7,0,0,0,0
2018/1/1 20:00,000000001157,2,EB_OS,2,East,0,16,Holiday,18055,0,0,0,0,0,0,0
2018/1/1 20:00,000000001157,3,WB_OS,1,West,0,16,Holiday,18055,0,0,0,0,0,0,0
2018/1/1 20:00,000000001157,4,WB_NS,1,West,0,16,Holiday,18055,0,0,0,0,0,0,0
2018/1/1 21:00,000000001157,1,EB_NS,2,East,9,16,Holiday,20895,111,0,8,0,0,1,0
2018/1/1 21:00,000000001157,2,EB_OS,2,East,0,16,Holiday,20895,0,0,0,0,0,0,0
2018/1/1 21:00,000000001157,3,WB_OS,1,West,0,16,Holiday,20895,0,0,0,0,0,0,0
2018/1/1 21:00,000000001157,4,WB_NS,1,West,0,16,Holiday,20895,0,0,0,0,0,0,0
2018/1/1 22:00,000000001157,1,EB_NS,2,East,10,16,Holiday,18834,0,0,10,0,0,0,0
2018/1/1 22:00,000000001157,2,EB_OS,2,East,0,16,Holiday,18834,0,0,0,0,0,0,0
2018/1/1 22:00,000000001157,3,WB_OS,1,West,0,16,Holiday,18834,0,0,0,0,0,0,0
2018/1/1 22:00,000000001157,4,WB_NS,1,West,0,16,Holiday,18834,0,0,0,0,0,0,0
2018/1/1 23:00,000000001157,1,EB_NS,2,East,4,16,Holiday,18542,0,0,4,0,0,0,0
2018/1/1 23:00,000000001157,2,EB_OS,2,East,0,16,Holiday,18542,0,0,0,0,0,0,0
2018/1/1 23:00,000000001157,3,WB_OS,1,West,0,16,Holiday,18542,0,0,0,0,0,0,0
2018/1/1 23:00,000000001157,4,WB_NS,1,West,0,16,Holiday,18542,0,0,0,0,0,0,0
2018/1/2 0:00,000000001157,1,EB_NS,2,East,5,0,,17833,0,0,5,0,0,0,0
2018/1/2 0:00,000000001157,2,EB_OS,2,East,0,0,,17833,0,0,0,0,0,0,0
2018/1/2 0:00,000000001157,3,WB_OS,1,West,0,0,,17833,0,0,0,0,0,0,0
2018/1/2 0:00,000000001157,4,WB_NS,1,West,0,0,,17833,0,0,0,0,0,0,0
2018/1/2 1:00,000000001157,1,EB_NS,2,East,2,0,,20694,0,0,2,0,0,0,0
